"","gutenberg_id","text","story"
"278",1661,"""You will excuse this mask,"" continued our strange visitor. ""The","ADVENTURE I. A SCANDAL IN BOHEMIA"
"279",1661,"august person who employs me wishes his agent to be unknown to","ADVENTURE I. A SCANDAL IN BOHEMIA"
"280",1661,"you, and I may confess at once that the title by which I have","ADVENTURE I. A SCANDAL IN BOHEMIA"
"281",1661,"just called myself is not exactly my own.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"282",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"283",1661,"""I was aware of it,"" said Holmes dryly.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"284",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"285",1661,"""The circumstances are of great delicacy, and every precaution","ADVENTURE I. A SCANDAL IN BOHEMIA"
"286",1661,"has to be taken to quench what might grow to be an immense","ADVENTURE I. A SCANDAL IN BOHEMIA"
"287",1661,"scandal and seriously compromise one of the reigning families of","ADVENTURE I. A SCANDAL IN BOHEMIA"
"288",1661,"Europe. To speak plainly, the matter implicates the great House","ADVENTURE I. A SCANDAL IN BOHEMIA"
"289",1661,"of Ormstein, hereditary kings of Bohemia.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"290",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"291",1661,"""I was also aware of that,"" murmured Holmes, settling himself","ADVENTURE I. A SCANDAL IN BOHEMIA"
"292",1661,"down in his armchair and closing his eyes.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"293",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"294",1661,"Our visitor glanced with some apparent surprise at the languid,","ADVENTURE I. A SCANDAL IN BOHEMIA"
"295",1661,"lounging figure of the man who had been no doubt depicted to him","ADVENTURE I. A SCANDAL IN BOHEMIA"
"296",1661,"as the most incisive reasoner and most energetic agent in Europe.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"297",1661,"Holmes slowly reopened his eyes and looked impatiently at his","ADVENTURE I. A SCANDAL IN BOHEMIA"
"298",1661,"gigantic client.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"299",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"300",1661,"""If your Majesty would condescend to state your case,"" he","ADVENTURE I. A SCANDAL IN BOHEMIA"
"301",1661,"remarked, ""I should be better able to advise you.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"302",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"303",1661,"The man sprang from his chair and paced up and down the room in","ADVENTURE I. A SCANDAL IN BOHEMIA"
"304",1661,"uncontrollable agitation. Then, with a gesture of desperation, he","ADVENTURE I. A SCANDAL IN BOHEMIA"
"305",1661,"tore the mask from his face and hurled it upon the ground. ""You","ADVENTURE I. A SCANDAL IN BOHEMIA"
"306",1661,"are right,"" he cried; ""I am the King. Why should I attempt to","ADVENTURE I. A SCANDAL IN BOHEMIA"
"307",1661,"conceal it?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"308",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"309",1661,"""Why, indeed?"" murmured Holmes. ""Your Majesty had not spoken","ADVENTURE I. A SCANDAL IN BOHEMIA"
"310",1661,"before I was aware that I was addressing Wilhelm Gottsreich","ADVENTURE I. A SCANDAL IN BOHEMIA"
"311",1661,"Sigismond von Ormstein, Grand Duke of Cassel-Felstein, and","ADVENTURE I. A SCANDAL IN BOHEMIA"
"312",1661,"hereditary King of Bohemia.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"313",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"314",1661,"""But you can understand,"" said our strange visitor, sitting down","ADVENTURE I. A SCANDAL IN BOHEMIA"
"315",1661,"once more and passing his hand over his high white forehead, ""you","ADVENTURE I. A SCANDAL IN BOHEMIA"
"316",1661,"can understand that I am not accustomed to doing such business in","ADVENTURE I. A SCANDAL IN BOHEMIA"
"317",1661,"my own person. Yet the matter was so delicate that I could not","ADVENTURE I. A SCANDAL IN BOHEMIA"
"318",1661,"confide it to an agent without putting myself in his power. I","ADVENTURE I. A SCANDAL IN BOHEMIA"
"319",1661,"have come incognito from Prague for the purpose of consulting","ADVENTURE I. A SCANDAL IN BOHEMIA"
"320",1661,"you.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"321",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"322",1661,"""Then, pray consult,"" said Holmes, shutting his eyes once more.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"323",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"324",1661,"""The facts are briefly these: Some five years ago, during a","ADVENTURE I. A SCANDAL IN BOHEMIA"
"325",1661,"lengthy visit to Warsaw, I made the acquaintance of the well-known","ADVENTURE I. A SCANDAL IN BOHEMIA"
"326",1661,"adventuress, Irene Adler. The name is no doubt familiar to you.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"327",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"328",1661,"""Kindly look her up in my index, Doctor,"" murmured Holmes without","ADVENTURE I. A SCANDAL IN BOHEMIA"
"329",1661,"opening his eyes. For many years he had adopted a system of","ADVENTURE I. A SCANDAL IN BOHEMIA"
"330",1661,"docketing all paragraphs concerning men and things, so that it","ADVENTURE I. A SCANDAL IN BOHEMIA"
"331",1661,"was difficult to name a subject or a person on which he could not","ADVENTURE I. A SCANDAL IN BOHEMIA"
"332",1661,"at once furnish information. In this case I found her biography","ADVENTURE I. A SCANDAL IN BOHEMIA"
"333",1661,"sandwiched in between that of a Hebrew rabbi and that of a","ADVENTURE I. A SCANDAL IN BOHEMIA"
"334",1661,"staff-commander who had written a monograph upon the deep-sea","ADVENTURE I. A SCANDAL IN BOHEMIA"
"335",1661,"fishes.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"336",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"337",1661,"""Let me see!"" said Holmes. ""Hum! Born in New Jersey in the year","ADVENTURE I. A SCANDAL IN BOHEMIA"
"338",1661,"1858. Contralto--hum! La Scala, hum! Prima donna Imperial Opera","ADVENTURE I. A SCANDAL IN BOHEMIA"
"339",1661,"of Warsaw--yes! Retired from operatic stage--ha! Living in","ADVENTURE I. A SCANDAL IN BOHEMIA"
"340",1661,"London--quite so! Your Majesty, as I understand, became entangled","ADVENTURE I. A SCANDAL IN BOHEMIA"
"341",1661,"with this young person, wrote her some compromising letters, and","ADVENTURE I. A SCANDAL IN BOHEMIA"
"342",1661,"is now desirous of getting those letters back.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"343",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"344",1661,"""Precisely so. But how--""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"345",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"346",1661,"""Was there a secret marriage?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"347",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"348",1661,"""None.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"349",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"350",1661,"""No legal papers or certificates?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"351",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"352",1661,"""None.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"353",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"354",1661,"""Then I fail to follow your Majesty. If this young person should","ADVENTURE I. A SCANDAL IN BOHEMIA"
"355",1661,"produce her letters for blackmailing or other purposes, how is","ADVENTURE I. A SCANDAL IN BOHEMIA"
"356",1661,"she to prove their authenticity?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"357",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"358",1661,"""There is the writing.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"359",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"360",1661,"""Pooh, pooh! Forgery.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"361",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"362",1661,"""My private note-paper.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"363",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"364",1661,"""Stolen.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"365",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"366",1661,"""My own seal.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"367",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"368",1661,"""Imitated.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"369",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"370",1661,"""My photograph.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"371",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"372",1661,"""Bought.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"373",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"374",1661,"""We were both in the photograph.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"375",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"376",1661,"""Oh, dear! That is very bad! Your Majesty has indeed committed an","ADVENTURE I. A SCANDAL IN BOHEMIA"
"377",1661,"indiscretion.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"378",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"379",1661,"""I was mad--insane.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"380",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"381",1661,"""You have compromised yourself seriously.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"382",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"383",1661,"""I was only Crown Prince then. I was young. I am but thirty now.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"384",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"385",1661,"""It must be recovered.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"386",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"387",1661,"""We have tried and failed.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"388",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"389",1661,"""Your Majesty must pay. It must be bought.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"390",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"391",1661,"""She will not sell.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"392",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"393",1661,"""Stolen, then.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"394",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"395",1661,"""Five attempts have been made. Twice burglars in my pay ransacked","ADVENTURE I. A SCANDAL IN BOHEMIA"
"396",1661,"her house. Once we diverted her luggage when she travelled. Twice","ADVENTURE I. A SCANDAL IN BOHEMIA"
"397",1661,"she has been waylaid. There has been no result.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"398",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"399",1661,"""No sign of it?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"400",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"401",1661,"""Absolutely none.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"402",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"403",1661,"Holmes laughed. ""It is quite a pretty little problem,"" said he.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"404",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"405",1661,"""But a very serious one to me,"" returned the King reproachfully.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"406",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"407",1661,"""Very, indeed. And what does she propose to do with the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"408",1661,"photograph?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"409",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"410",1661,"""To ruin me.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"411",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"412",1661,"""But how?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"413",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"414",1661,"""I am about to be married.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"415",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"416",1661,"""So I have heard.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"417",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"418",1661,"""To Clotilde Lothman von Saxe-Meningen, second daughter of the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"419",1661,"King of Scandinavia. You may know the strict principles of her","ADVENTURE I. A SCANDAL IN BOHEMIA"
"420",1661,"family. She is herself the very soul of delicacy. A shadow of a","ADVENTURE I. A SCANDAL IN BOHEMIA"
"421",1661,"doubt as to my conduct would bring the matter to an end.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"422",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"423",1661,"""And Irene Adler?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"424",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"425",1661,"""Threatens to send them the photograph. And she will do it. I","ADVENTURE I. A SCANDAL IN BOHEMIA"
"426",1661,"know that she will do it. You do not know her, but she has a soul","ADVENTURE I. A SCANDAL IN BOHEMIA"
"427",1661,"of steel. She has the face of the most beautiful of women, and","ADVENTURE I. A SCANDAL IN BOHEMIA"
"428",1661,"the mind of the most resolute of men. Rather than I should marry","ADVENTURE I. A SCANDAL IN BOHEMIA"
"429",1661,"another woman, there are no lengths to which she would not","ADVENTURE I. A SCANDAL IN BOHEMIA"
"430",1661,"go--none.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"431",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"432",1661,"""You are sure that she has not sent it yet?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"433",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"434",1661,"""I am sure.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"435",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"436",1661,"""And why?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"437",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"438",1661,"""Because she has said that she would send it on the day when the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"439",1661,"betrothal was publicly proclaimed. That will be next Monday.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"440",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"441",1661,"""Oh, then we have three days yet,"" said Holmes with a yawn. ""That","ADVENTURE I. A SCANDAL IN BOHEMIA"
"442",1661,"is very fortunate, as I have one or two matters of importance to","ADVENTURE I. A SCANDAL IN BOHEMIA"
"443",1661,"look into just at present. Your Majesty will, of course, stay in","ADVENTURE I. A SCANDAL IN BOHEMIA"
"444",1661,"London for the present?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"445",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"446",1661,"""Certainly. You will find me at the Langham under the name of the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"447",1661,"Count Von Kramm.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"448",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"449",1661,"""Then I shall drop you a line to let you know how we progress.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"450",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"451",1661,"""Pray do so. I shall be all anxiety.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"452",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"453",1661,"""Then, as to money?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"454",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"455",1661,"""You have carte blanche.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"456",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"457",1661,"""Absolutely?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"458",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"459",1661,"""I tell you that I would give one of the provinces of my kingdom","ADVENTURE I. A SCANDAL IN BOHEMIA"
"460",1661,"to have that photograph.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"461",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"462",1661,"""And for present expenses?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"463",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"464",1661,"The King took a heavy chamois leather bag from under his cloak","ADVENTURE I. A SCANDAL IN BOHEMIA"
"465",1661,"and laid it on the table.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"466",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"467",1661,"""There are three hundred pounds in gold and seven hundred in","ADVENTURE I. A SCANDAL IN BOHEMIA"
"468",1661,"notes,"" he said.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"469",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"470",1661,"Holmes scribbled a receipt upon a sheet of his note-book and","ADVENTURE I. A SCANDAL IN BOHEMIA"
"471",1661,"handed it to him.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"472",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"473",1661,"""And Mademoiselle's address?"" he asked.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"474",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"475",1661,"""Is Briony Lodge, Serpentine Avenue, St. John's Wood.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"476",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"477",1661,"Holmes took a note of it. ""One other question,"" said he. ""Was the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"478",1661,"photograph a cabinet?""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"479",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"480",1661,"""It was.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"481",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"482",1661,"""Then, good-night, your Majesty, and I trust that we shall soon","ADVENTURE I. A SCANDAL IN BOHEMIA"
"483",1661,"have some good news for you. And good-night, Watson,"" he added,","ADVENTURE I. A SCANDAL IN BOHEMIA"
"484",1661,"as the wheels of the royal brougham rolled down the street. ""If","ADVENTURE I. A SCANDAL IN BOHEMIA"
"485",1661,"you will be good enough to call to-morrow afternoon at three","ADVENTURE I. A SCANDAL IN BOHEMIA"
"486",1661,"o'clock I should like to chat this little matter over with you.""","ADVENTURE I. A SCANDAL IN BOHEMIA"
"487",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"488",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"489",1661,"II.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"490",1661,"","ADVENTURE I. A SCANDAL IN BOHEMIA"
"491",1661,"At three o'clock precisely I was at Baker Street, but Holmes had","ADVENTURE I. A SCANDAL IN BOHEMIA"
"492",1661,"not yet returned. The landlady informed me that he had left the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"493",1661,"house shortly after eight o'clock in the morning. I sat down","ADVENTURE I. A SCANDAL IN BOHEMIA"
"494",1661,"beside the fire, however, with the intention of awaiting him,","ADVENTURE I. A SCANDAL IN BOHEMIA"
"495",1661,"however long he might be. I was already deeply interested in his","ADVENTURE I. A SCANDAL IN BOHEMIA"
"496",1661,"inquiry, for, though it was surrounded by none of the grim and","ADVENTURE I. A SCANDAL IN BOHEMIA"
"497",1661,"strange features which were associated with the two crimes which","ADVENTURE I. A SCANDAL IN BOHEMIA"
"498",1661,"I have already recorded, still, the nature of the case and the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"499",1661,"exalted station of his client gave it a character of its own.","ADVENTURE I. A SCANDAL IN BOHEMIA"
"500",1661,"Indeed, apart from the nature of the investigation which my","ADVENTURE I. A SCANDAL IN BOHEMIA"
"501",1661,"friend had on hand, there was something in his masterly grasp of","ADVENTURE I. A SCANDAL IN BOHEMIA"
"502",1661,"a situation, and his keen, incisive reasoning, which made it a","ADVENTURE I. A SCANDAL IN BOHEMIA"
"503",1661,"pleasure to me to study his system of work, and to follow the","ADVENTURE I. A SCANDAL IN BOHEMIA"
"504",1661,"quick, subtle methods by which he disentangled the most","ADVENTURE I. A SCANDAL IN BOHEMIA"
"505",1661,"inextricable mysteries. So accustomed was I to his invariable","ADVENTURE I. A SCANDAL IN BOHEMIA"
